,Unnamed: 0,links,rest_name,rest_location,rest_rating_aggr,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat,post1,post2,area,rest1,rest2
174,591,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694939-Reviews-Cafe_Europa_1989-Copenhagen_Zealand.html,Cafe Europa 1989,"Amagertorv 1, København 1160 Danmark",3.5,Café,Europæisk,Skandinavisk,589.0,2.5,"Amagertorv 1, København 1160",1160.0,København K,Café,Café
175,517,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1581298-Reviews-The_Globe_Irish_Pub-Copenhagen_Zealand.html,The Globe Irish Pub,"Noerregade 42/45, København 1165 Danmark",4.0,Irsk,Bar,Europæisk,119.0,2.5,"Noerregade 42/45, København 1165",1165.0,København K,Irsk,Europæisk
176,7,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9768029-Reviews-The_Olive_Kitchen_Bar-Copenhagen_Zealand.html,The Olive Kitchen & Bar,"Nørregade 22, København 1165 Danmark",5.0,International,Europæisk,Glutenfri retter,2396.0,2.5,"Nørregade 22, København 1165",1165.0,København K,International,International
177,955,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11678284-Reviews-Boulebar_Noerregade-Copenhagen_Zealand.html,Boulebar Nørregade,"Nørregade 18, København 1165 Danmark",3.5,Fransk,Bar,Europæisk,126.0,2.5,"Nørregade 18, København 1165",1165.0,København K,Fransk,Fransk
178,252,https://www.tripadvisor.dk/Restaurant_Review-g189541-d866276-Reviews-RizRaz-Copenhagen_Zealand.html,RizRaz,"Store Kannikestraede 19, København 1169 Danmark",4.0,Middelhavsområdet,Sund,Vegetarvenlig,545.0,1.0,"Store Kannikestraede 19, København 1169",1169.0,København K,Middelhavsområdet,Middelhavsområdet
179,212,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014819-Reviews-Det_Lille_Apotek-Copenhagen_Zealand.html,Det lille Apotek,"Store Kannikestraede 15, København 1169 Danmark",4.0,Dansk,Glutenfri retter],,1018.0,2.5,"Store Kannikestraede 15, København 1169",1169.0,København K,Dansk,Skandinavisk
180,1210,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8683929-Reviews-Haps-Copenhagen_Zealand.html,Haps,"Fiolstraede 38, København 1171 Danmark",4.0,International,Europæisk,Sund,23.0,1.0,"Fiolstraede 38, København 1171",1171.0,København K,International,International
181,1013,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13908784-Reviews-Pincho_Nation-Copenhagen_Zealand.html,Pincho Nation,"Fiolstræde 44, København 1171 Danmark",3.5,Europæisk,Spisested,Gademad,112.0,2.5,"Fiolstræde 44, København 1171",1171.0,København K,Europæisk,Europæisk
182,889,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6780578-Reviews-Bakaliko_Greek_Deli-Copenhagen_Zealand.html,Bakaliko Greek-Deli,"Fiolstraede 13 Kld, København 1171 Danmark",4.0,Middelhavsområdet,Europæisk,Græsk,77.0,2.5,"Fiolstraede 13 Kld, København 1171",1171.0,København K,Middelhavsområdet,Middelhavsområdet
183,115,https://www.tripadvisor.dk/Restaurant_Review-g189541-d786878-Reviews-Ristorante_Italiano-Copenhagen_Zealand.html,Ristorante Italiano,"Fiolstræde 2, København 1171 Danmark",4.0,Italiensk,Pizza,Europæisk,1180.0,2.5,"Fiolstræde 2, København 1171",1171.0,København K,Italiensk,Italiensk
184,686,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16648132-Reviews-Social_Corner_Board_Game_Cafe-Copenhagen_Zealand.html,Social Corner Board Game Cafe,"Fiolstraede 25, St, København 1171 Danmark",5.0,Bar,Café],,17.0,1.0,"Fiolstraede 25, St, København 1171",1171.0,København K,Bar,Bar
185,606,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16818571-Reviews-4GreeksFood-Copenhagen_Zealand.html,4GreeksFood,"Fiolstræde 13, København 1171 Danmark",4.5,Middelhavsområdet,Græsk,Moderne,35.0,2.5,"Fiolstræde 13, København 1171",1171.0,København K,Middelhavsområdet,Middelhavsområdet
186,315,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3357291-Reviews-Scurry_Hub-Copenhagen_Zealand.html,Scurry Hub,"Fiolstræde 30, København 1171 Danmark",4.5,Asiatisk,Thai,Fusion,168.0,1.0,"Fiolstræde 30, København 1171",1171.0,København K,Asiatisk,Asiatisk
187,258,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12115385-Reviews-Restaurant_Dada-Copenhagen_Zealand.html,Restauarant Dada,"Krystalgade 24, København 1172 Danmark",4.5,Marokkansk,Mellemøstlig,Vegetarvenlig,127.0,2.5,"Krystalgade 24, København 1172",1172.0,København K,Marokkansk,Afrikansk
188,1654,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2481509-Reviews-Chopstix-Copenhagen_Zealand.html,Chopstix,"Krystalgade 9, København 1172 Danmark",3.5,Kinesisk,Asiatisk],,27.0,1.0,"Krystalgade 9, København 1172",1172.0,København K,Kinesisk,Kinesisk
189,397,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12663422-Reviews-Krystal_Sandwich-Copenhagen_Zealand.html,Krystal Sandwich,"Krystalgade 5, København 1172 Danmark",5.0,Europæisk,Dansk,Vegetarvenlig,38.0,1.0,"Krystalgade 5, København 1172",1172.0,København K,Europæisk,Europæisk
190,1466,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14141428-Reviews-SKT_PETRI_Restaurant-Copenhagen_Zealand.html,SKT. PETRI Restaurant,"Krystalgade 22, København 1172 Danmark",3.5,Bar,Pizza,International,26.0,2.5,"Krystalgade 22, København 1172",1172.0,København K,Bar,Bar
191,757,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1426015-Reviews-Restaurant_Ankara-Copenhagen_Zealand.html,Restaurant Ankara,"Krystalgade 8/10 1172 København K, København 1172 Danmark",3.5,Tyrkisk,Mellemøstlig,Vegetarvenlig,158.0,1.0,"Krystalgade 8/10 1172 København K, København 1172",1172.0,København K,Tyrkisk,Middelhavsområdet
192,869,https://www.tripadvisor.dk/Restaurant_Review-g189541-d813180-Reviews-El_Tapeo-Copenhagen_Zealand.html,El Tapeo,"Peder Hvitfeldts Stræde 15 1173, København 1173 Danmark",3.5,Middelhavsområdet,Europæisk,Spansk,136.0,2.5,"Peder Hvitfeldts Stræde 15 1173, København 1173",1173.0,København K,Middelhavsområdet,Middelhavsområdet
193,1412,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10289994-Reviews-Cafe_North_Indian_Cuisine-Copenhagen_Zealand.html,Cafe North & Indian Cuisine,"Rosengården 14, København 1174 Danmark",4.5,Indisk,Café,Vegetarvenlig,40.0,2.5,"Rosengården 14, København 1174",1174.0,København K,Indisk,Indisk
194,1642,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4243446-Reviews-Tvermoesgaard_Restaurant_and_Bar-Copenhagen_Zealand.html,Tvermoesgaard Restaurant and Bar,"Rosengården 12, København 1174 Danmark",4.5,Dansk],,,9.0,0.0,"Rosengården 12, København 1174",1174.0,København K,Dansk,Skandinavisk
195,768,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14933782-Reviews-Indian_Swaad-Copenhagen_Zealand.html,Indian Swaad,"Rosengården 14, København 1174 Danmark",4.5,Indisk,Asiatisk,Nepalesisk,45.0,2.5,"Rosengården 14, København 1174",1174.0,København K,Indisk,Indisk
196,635,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8721639-Reviews-Fars_Dreng-Copenhagen_Zealand.html,Fars Dreng,"Rosengården 12, København 1174 Danmark",3.5,Café,Europæisk,Skandinavisk,220.0,2.5,"Rosengården 12, København 1174",1174.0,København K,Café,Café
197,1780,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12726910-Reviews-Crepe_tastic-Copenhagen_Zealand.html,Crepe'tastic,"Kultorvet, København 1175 Danmark",5.0,Fransk],,,3.0,1.0,"Kultorvet, København 1175",1175.0,København K,Fransk,Fransk
198,362,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3411443-Reviews-Restaurant_Jacobsen-Copenhagen_Zealand.html,Restaurant Jacobsen,"Kultorvet 2 80m from Nørreport station, København 1175 Danmark",4.0,Europæisk,Skandinavisk,Dansk,281.0,2.5,"Kultorvet 2 80m from Nørreport station, København 1175",1175.0,København K,Europæisk,Europæisk
199,1015,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8655104-Reviews-The_Black_Cock-Copenhagen_Zealand.html,The Black Cock,"Kultorvet, København 1175 Danmark",5.0,Fastfood],,,17.0,1.0,"Kultorvet, København 1175",1175.0,København K,Fastfood,Fastfood
200,659,https://www.tripadvisor.dk/Restaurant_Review-g189541-d951887-Reviews-Ristorante_ITALIANO_Pompei-Copenhagen_Zealand.html,Ristorante ITALIANO Pompei,"Kultorvet 14, København 1175 Danmark",3.5,Italiensk,Pizza,Europæisk,240.0,2.5,"Kultorvet 14, København 1175",1175.0,København K,Italiensk,Italiensk
201,745,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4132525-Reviews-Hvide_Lam-Copenhagen_Zealand.html,Hvide Lam,"Kultorvet 5, København 1175 Danmark",4.0,Bar,Pub,Dansk,73.0,2.5,"Kultorvet 5, København 1175",1175.0,København K,Bar,Bar
202,925,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7160009-Reviews-Wok_On-Copenhagen_Zealand.html,Wok On,"Hoejbro Plads 19, København 1200 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,70.0,1.0,"Hoejbro Plads 19, København 1200",1200.0,København K,Asiatisk,Asiatisk
203,1034,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8492336-Reviews-TGI_Fridays-Copenhagen_Zealand.html,TGI Fridays,"Hojbro Plads 5-7, København 1200 Danmark",3.5,Amerikansk,Bar,Grillmad,521.0,2.5,"Hojbro Plads 5-7, København 1200",1200.0,København K,Amerikansk,Amerikansk
204,213,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4313264-Reviews-SPIS-Copenhagen_Zealand.html,SPIS,"Læderstræde 17, København 1201 Danmark",4.5,Bar,Europæisk,Vegetarvenlig,136.0,2.5,"Læderstræde 17, København 1201",1201.0,København K,Bar,Bar
205,1480,https://www.tripadvisor.dk/Restaurant_Review-g189541-d868101-Reviews-Hoppes-Copenhagen_Zealand.html,Cafe Hoppes,"Læderstræde 11A, København 1201 Danmark",3.5,Amerikansk,Bar,Café,248.0,2.5,"Læderstræde 11A, København 1201",1201.0,København K,Amerikansk,Amerikansk
206,701,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695017-Reviews-Zirup-Copenhagen_Zealand.html,Zirup,"Laederstraede 32, København 1201 Danmark",3.5,Amerikansk,Dansk,Vegetarvenlig,309.0,2.5,"Laederstraede 32, København 1201",1201.0,København K,Amerikansk,Amerikansk
207,894,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10207172-Reviews-Okko-Copenhagen_Zealand.html,Okko,"Laederstraede 28, København 1201 Danmark",4.0,Europæisk,Spisested,Skandinavisk,71.0,2.5,"Laederstraede 28, København 1201",1201.0,København K,Europæisk,Europæisk
208,158,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694953-Reviews-Krogs_Fish_Restaurant-Copenhagen_Zealand.html,Krogs Fiskerestaurant,"Gammel Strand 38, København 1202 Danmark",4.5,Fisk og skaldyr,Europæisk,Skandinavisk,325.0,4.0,"Gammel Strand 38, København 1202",1202.0,København K,Fisk og skaldyr,Fisk og skaldyr
209,914,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1060406-Reviews-Cafe_Diamanten_og_Olhalle-Copenhagen_Zealand.html,Cafe Diamanten og Ølhalle,"Gammel Strand 50, København 1202 Danmark",4.0,Café,Europæisk,Skandinavisk,44.0,2.5,"Gammel Strand 50, København 1202",1202.0,København K,Café,Café
210,553,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7304392-Reviews-The_Bird_The_Churchkey-Copenhagen_Zealand.html,The Bird & The Churchkey,"Gammel Strand 44, København 1202 Danmark",4.0,Bar,Pub],,95.0,2.5,"Gammel Strand 44, København 1202",1202.0,København K,Bar,Bar
211,366,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2412570-Reviews-Cocks_Cows_Gl_Strand-Copenhagen_Zealand.html,Cock's & Cows Gl. Strand,"Gammel Strand 34, København 1202 Danmark",4.0,Amerikansk,Bar,Vegetarvenlig,961.0,2.5,"Gammel Strand 34, København 1202",1202.0,København K,Amerikansk,Amerikansk
212,487,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17398025-Reviews-Pizzeria_Luca-Copenhagen_Zealand.html,Pizzeria Luca,"Gammel Strand 42, København 1202 Danmark",4.5,Italiensk,Pizza,Norditaliensk,60.0,2.5,"Gammel Strand 42, København 1202",1202.0,København K,Italiensk,Italiensk
213,130,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15075691-Reviews-Restaurant_1733-Copenhagen_Zealand.html,Restaurant 1733,"Nybrogade 14, København 1203 Danmark",5.0,Europæisk,Skandinavisk,Dansk,99.0,2.5,"Nybrogade 14, København 1203",1203.0,København K,Europæisk,Europæisk
214,349,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1437917-Reviews-Gorm_s_Magstraede-Copenhagen_Zealand.html,Gorm's Magstræde,"Magstræde 16, København 1204 Danmark",4.0,Italiensk,Pizza,Europæisk,265.0,2.5,"Magstræde 16, København 1204",1204.0,København K,Italiensk,Italiensk
215,22,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2187950-Reviews-Marv_Ben-Copenhagen_Zealand.html,Marv & Ben,"Snaregade 4, København 1205 Danmark",4.5,Europæisk,Skandinavisk,Dansk,766.0,4.0,"Snaregade 4, København 1205",1205.0,København K,Europæisk,Europæisk
216,81,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4248424-Reviews-Frenchy-Copenhagen_Zealand.html,Frenchy,"Hyskenstraede 16, København 1207 Danmark",4.5,Fransk,Café,Europæisk,216.0,2.5,"Hyskenstraede 16, København 1207",1207.0,København K,Fransk,Fransk
217,55,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1528309-Reviews-Restaurant_Tight-Copenhagen_Zealand.html,Restaurant Tight,"Hyskenstræde 10, København 1207 Danmark",4.5,Vegetarvenlig,Veganske retter,Glutenfri retter,2992.0,2.5,"Hyskenstræde 10, København 1207",1207.0,København K,Vegetarvenlig,Moderne
218,905,https://www.tripadvisor.dk/Restaurant_Review-g189541-d782353-Reviews-Wanna_B-Copenhagen_Zealand.html,Cafe Wanna'B,"Kompagnistraede 4, København 1208 Danmark",3.5,Bar,Europæisk,Skandinavisk,130.0,2.5,"Kompagnistraede 4, København 1208",1208.0,København K,Bar,Bar
219,1568,https://www.tripadvisor.dk/Restaurant_Review-g189541-d810023-Reviews-Pizzeria_Spigad_oro_Italiano_Due-Copenhagen_Zealand.html,Pizzeria Spigad'oro Italiano Due,"Kompagnistræde 27, København 1208 Danmark",3.5,Italiensk,Pizza],,31.0,1.0,"Kompagnistræde 27, København 1208",1208.0,København K,Italiensk,Italiensk
220,664,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13222824-Reviews-Charlie_Bistro-Copenhagen_Zealand.html,Charlie Bistro,"Kompagnistræde 19, København 1208 Danmark",4.5,Fransk,Europæisk,Delikatesseforretning,41.0,2.5,"Kompagnistræde 19, København 1208",1208.0,København K,Fransk,Fransk
221,164,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18452486-Reviews-Norrlyst-Copenhagen_Zealand.html,Norrlyst,"Kompagnistræde 8, København 1208 Danmark",5.0,Fransk,International,Moderne,93.0,2.5,"Kompagnistræde 8, København 1208",1208.0,København K,Fransk,Fransk
222,981,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014824-Reviews-Cafe_Stella-Copenhagen_Zealand.html,Cafe Stella,"Kompagnistraede 18, København 1208 Danmark",3.5,Bar,Café,Europæisk,346.0,2.5,"Kompagnistraede 18, København 1208",1208.0,København K,Bar,Bar
223,572,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8473514-Reviews-Comedy_ZOO_Club_Cafe-Copenhagen_Zealand.html,Comedy ZOO Club & Cafe,"Kompagnistræde 19, København 1208 Danmark",4.0,Europæisk,Skandinavisk,Dansk,89.0,2.5,"Kompagnistræde 19, København 1208",1208.0,København K,Europæisk,Europæisk
224,192,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694994-Reviews-RizRaz-Copenhagen_Zealand.html,Riz Raz,"Kompagnistraede 20, København 1208 Danmark",4.0,Middelhavsområdet,Europæisk,Sund,1191.0,2.5,"Kompagnistraede 20, København 1208",1208.0,København K,Middelhavsområdet,Middelhavsområdet
225,1053,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6529860-Reviews-Zalt-Copenhagen_Zealand.html,Cafe Zalt,"Kompagnistraede 1206, København 1208 Danmark",3.5,Bar,Moderne,Skandinavisk,281.0,2.5,"Kompagnistraede 1206, København 1208",1208.0,København K,Bar,Bar
226,526,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10481084-Reviews-Voraz_Bar_Cafe-Copenhagen_Zealand.html,Voraz Bar & Café,"Kompagnistræde 16, København 1208 Danmark",4.0,Bar,International,Europæisk,110.0,2.5,"Kompagnistræde 16, København 1208",1208.0,København K,Bar,Bar
227,228,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1234426-Reviews-Kobenhavner_Cafeen-Copenhagen_Zealand.html,Københavner Cafeen,"Badstuestraede 10, København 1209 Danmark",4.0,Europæisk,Skandinavisk,Dansk,301.0,2.5,"Badstuestraede 10, København 1209",1209.0,København K,Europæisk,Europæisk
228,582,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15683071-Reviews-Bar_Rye-Copenhagen_Zealand.html,Bar Rye,"Badstuestraede 4, København 1209 Danmark",4.5,Europæisk,Dansk],,27.0,2.5,"Badstuestraede 4, København 1209",1209.0,København K,Europæisk,Europæisk
229,241,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1128102-Reviews-Cafe_Sorgenfri-Copenhagen_Zealand.html,Cafe Sorgenfri,"Brolaeggerstraede 8, København 1211 Danmark",4.0,Dansk],,,380.0,2.5,"Brolaeggerstraede 8, København 1211",1211.0,København K,Dansk,Skandinavisk
230,129,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1128101-Reviews-Restaurant_Kronborg-Copenhagen_Zealand.html,Restaurant Kronborg,"Brolæggerstræde 12, København 1211 Danmark",4.5,Skandinavisk,Dansk,Vegetarvenlig,517.0,2.5,"Brolæggerstræde 12, København 1211",1211.0,København K,Skandinavisk,Skandinavisk
231,301,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15022313-Reviews-Tarnet_Restaurant-Copenhagen_Zealand.html,Tarnet Restaurant,"Christiansborg Slotsplads The Christiansborg's Tower, København 1218 Danmark",4.0,Skandinavisk,Dansk],,219.0,2.5,"Christiansborg Slotsplads The Christiansborg's Tower, København 1218",1218.0,København K,Skandinavisk,Skandinavisk
232,177,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6728709-Reviews-The_Tower_Copenhagen-Copenhagen_Zealand.html,Taarnet,"Christiansborg Slotsplads Islet of Slotsholmen, København 1218 Danmark",4.5,Europæisk,Skandinavisk,Dansk,252.0,4.0,"Christiansborg Slotsplads Islet of Slotsholmen, København 1218",1218.0,København K,Europæisk,Europæisk
233,189,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694941-Reviews-Cafe_Katz-Copenhagen_Zealand.html,Cafe Katz,"Frederiksholms Kanal 1, København 1220 Danmark",4.0,Bar,Café,Europæisk,360.0,2.5,"Frederiksholms Kanal 1, København 1220",1220.0,København K,Bar,Bar
234,170,https://www.tripadvisor.dk/Restaurant_Review-g189541-d937104-Reviews-Kanal_Cafeen-Copenhagen_Zealand.html,Kanal Cafeen,"Frederiksholms Kanal 18, København 1220 Danmark",4.5,Europæisk,Skandinavisk,Dansk,575.0,2.5,"Frederiksholms Kanal 18, København 1220",1220.0,København K,Europæisk,Europæisk
235,369,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694995-Reviews-Soren_K-Copenhagen_Zealand.html,Søren K,"S. Kierkegaards Plads 1, København 1221 Danmark",4.0,Europæisk,Skandinavisk,Dansk,261.0,4.0,"S. Kierkegaards Plads 1, København 1221",1221.0,København K,Europæisk,Europæisk
236,234,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7035462-Reviews-Kayak_Bar-Copenhagen_Zealand.html,Kayak Bar,"Børskaj 12, København 1221 Danmark",4.5,Bar,Europæisk,Dansk,171.0,2.5,"Børskaj 12, København 1221",1221.0,København K,Bar,Bar
237,819,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3426971-Reviews-Cafe_og_Restaurant_Ofelia-Copenhagen_Zealand.html,Café og Restaurant Ofelia,"Skt. Annæ Plads 36, København 1250 Danmark",3.5,Skandinavisk,Dansk,Vegetarvenlig,219.0,2.5,"Skt. Annæ Plads 36, København 1250",1250.0,København K,Skandinavisk,Skandinavisk
238,1388,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12050035-Reviews-Cafe_No_11-Copenhagen_Zealand.html,Cafe No 11,"Sankt Annae Plads 11, København 1250 Danmark",3.5,Café,Europæisk,Vegetarvenlig,39.0,2.5,"Sankt Annae Plads 11, København 1250",1250.0,København K,Café,Café
239,370,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4131789-Reviews-Cafe_Fremtiden-Copenhagen_Zealand.html,Cafe Fremtiden,"Skt. Annae Plads 22, København 1250 Danmark",4.0,Europæisk,Skandinavisk,Dansk,114.0,2.5,"Skt. Annae Plads 22, København 1250",1250.0,København K,Europæisk,Europæisk
240,17,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17807170-Reviews-The_Shrimp-Copenhagen_Zealand.html,The Shrimp,"Sankt Annae Plads 20, København 1250 Danmark",5.0,Fisk og skaldyr,International],,124.0,2.5,"Sankt Annae Plads 20, København 1250",1250.0,København K,Fisk og skaldyr,Fisk og skaldyr
241,221,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694996-Reviews-SALT_Bar_Restaurant-Copenhagen_Zealand.html,SALT bar & restaurant,"Toldbodgade 24-28 Copenhagen Admiral Hotel, København 1253 Danmark",4.0,International,Europæisk,Skandinavisk,1079.0,4.0,"Toldbodgade 24-28 Copenhagen Admiral Hotel, København 1253",1253.0,København K,International,International
242,504,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5017956-Reviews-Brooklyn_Bar_Koebenhavn-Copenhagen_Zealand.html,Brooklyn Bar København,"Toldbodgade 3, København 1253 Danmark",4.0,Europæisk,Skandinavisk,Dansk,228.0,2.5,"Toldbodgade 3, København 1253",1253.0,København K,Europæisk,Europæisk
243,666,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4290689-Reviews-Nyhavn_Pizzeria-Copenhagen_Zealand.html,Nyhavn Pizzeria,"Lille Strandstræde 8, København 1254 Danmark",4.0,Italiensk,Pizza,Fastfood,100.0,1.0,"Lille Strandstræde 8, København 1254",1254.0,København K,Italiensk,Italiensk
244,185,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6755023-Reviews-The_Union_Kitchen-Copenhagen_Zealand.html,The Union Kitchen,"Store Strandstraede 21, København 1255 Danmark",4.0,Europæisk,Dansk,Vegetarvenlig,850.0,2.5,"Store Strandstraede 21, København 1255",1255.0,København K,Europæisk,Europæisk
245,1019,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12667415-Reviews-Cafe_Ermanno-Copenhagen_Zealand.html,Café Ermanno,"Store Strandstræde 11, København 1255 Danmark",4.0,Café,Europæisk,Vegetarvenlig,56.0,2.5,"Store Strandstræde 11, København 1255",1255.0,København K,Café,Café
246,91,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8284067-Reviews-Nebbiolo_Winebar-Copenhagen_Zealand.html,Nebbiolo Winebar,"St. Strandstraede 18, København 1255 Danmark",4.5,Italiensk,Europæisk,Vinstue,147.0,2.5,"St. Strandstraede 18, København 1255",1255.0,København K,Italiensk,Italiensk
247,888,https://www.tripadvisor.dk/Restaurant_Review-g189541-d711844-Reviews-Restaurant_Els-Copenhagen_Zealand.html,Restaurant Els,"Store Strandstraede 3, København 1255 Danmark",3.5,Europæisk,Skandinavisk,Dansk,316.0,2.5,"Store Strandstraede 3, København 1255",1255.0,København K,Europæisk,Europæisk
