,links,rest_name,rest_location,rest_rating,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat
110,https://www.tripadvisor.dk/Restaurant_Review-g189541-d817037-Reviews-Asador-Copenhagen_Zealand.html,Asador,"Overg. Neden Vandet 17, København 1414 Danmark",4.5,Steakhouse,Latinamerikansk,Grillmad,469,2.5
111,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1013006-Reviews-Flottenheimer-Copenhagen_Zealand.html,Flottenheimer,"Skindergade 20, København 1159 Danmark",4.5,Café,Europæisk,Skandinavisk,403,2.5
112,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4552991-Reviews-Amass-Copenhagen_Zealand.html,Amass,"Refshalevej 153, København 1432 Danmark",4.5,Moderne,Skandinavisk,Dansk,630,4.0
113,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2431202-Reviews-Mikkeller_Bar-Copenhagen_Zealand.html,Mikkeller Bar,"Viktoriagade 8 B-C 1655, København 1655 Danmark",4.5,Ølpub,Pub,Dansk,888,2.5
114,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17823246-Reviews-A_terre-Copenhagen_Zealand.html,à terre,"Tordenskjoldsgade 11, København 1055 Danmark",4.5,Fransk,Fisk og skaldyr,Europæisk,18,4.0
115,https://www.tripadvisor.dk/Restaurant_Review-g189541-d786878-Reviews-Ristorante_Italiano-Copenhagen_Zealand.html,Ristorante Italiano,"Fiolstræde 2, København 1171 Danmark",4.0,Italiensk,Pizza,Europæisk,1180,2.5
116,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695004-Reviews-Sticks_n_Sushi-Copenhagen_Zealand.html,Sticks'n'Sushi,"Istedgade 62, København 1650 Danmark",4.5,Japansk,Sushi,Asiatisk,326,2.5
117,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9974088-Reviews-Sidecar-Copenhagen_Zealand.html,Sidecar,"Skyttegade 5, København 2200 Danmark",4.5,Café,Asiatisk,Gademad,156,2.5
118,https://www.tripadvisor.dk/Restaurant_Review-g189541-d949923-Reviews-Aamanns_Deli_Take_Away-Copenhagen_Zealand.html,Aamanns Deli & Take Away,"Øster Farimagsgade 10, København 2100 Danmark",4.5,Skandinavisk,Dansk,Vegetarvenlig,627,2.5
119,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8456955-Reviews-Fleisch-Copenhagen_Zealand.html,Fleisch,"Slagterboderne 7 Kødbyen, København 1716 Danmark",4.5,Skandinavisk,Dansk,Glutenfri retter,462,2.5
120,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14168376-Reviews-Restaurant_Salon-Copenhagen_Zealand.html,Restaurant Salon,"Bredgade 63, København 1260 Danmark",4.5,Fransk,Europæisk],,38,4.0
121,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1107884-Reviews-Restaurant_Koefoed-Copenhagen_Zealand.html,Restaurant Koefoed,"Landgreven 3, København 1301 Danmark",4.5,Europæisk,Skandinavisk,Dansk,697,4.0
122,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695029-Reviews-Formel_B-Copenhagen_Zealand.html,Formel B,"Vesterbrogade 182, København 1800 Danmark",4.5,Europæisk,Skandinavisk,Dansk,628,4.0
123,https://www.tripadvisor.dk/Restaurant_Review-g189541-d807089-Reviews-El_Meson-Copenhagen_Zealand.html,El Meson,"Hauser Plads 12, København 1127 Danmark",4.5,Middelhavsområdet,Europæisk,Spansk,296,2.5
124,https://www.tripadvisor.dk/Restaurant_Review-g806262-d2365489-Reviews-La_Vita_e_Bella-Frederiksberg_Copenhagen_Zealand.html,La Vita e Bella,"Falkoner Alle 49, Frederiksberg, København 2000 Danmark",4.5,Italiensk,Europæisk,Vegetarvenlig,909,2.5
125,https://www.tripadvisor.dk/Restaurant_Review-g806262-d1459753-Reviews-Ristorante_Da_Claudio-Frederiksberg_Copenhagen_Zealand.html,Ristorante Da Claudio,"Godthaabsvej 42, Frederiksberg, København 2000 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,275,2.5
126,https://www.tripadvisor.dk/Restaurant_Review-g189541-d794185-Reviews-Boef_Ost-Copenhagen_Zealand.html,Bøf & Ost,"Gråbrødretorv 13, København 1154 Danmark",3.5,Fransk,Europæisk,Moderne,304,2.5
127,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7375057-Reviews-Restaurant_Karla-Copenhagen_Zealand.html,Restaurant Karla,"Dantes Plads 1, København 1556 Danmark",4.5,Europæisk,Skandinavisk,Dansk,1031,2.5
128,https://www.tripadvisor.dk/Restaurant_Review-g189541-d810174-Reviews-Damindra_Restaurant-Copenhagen_Zealand.html,Damindra,"Holbergsgade 26 Copenhagen C, København 1054 Danmark",4.5,Japansk,Sushi,Asiatisk,506,4.0
129,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1128101-Reviews-Restaurant_Kronborg-Copenhagen_Zealand.html,Restaurant Kronborg,"Brolæggerstræde 12, København 1211 Danmark",4.5,Skandinavisk,Dansk,Vegetarvenlig,517,2.5
130,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15075691-Reviews-Restaurant_1733-Copenhagen_Zealand.html,Restaurant 1733,"Nybrogade 14, København 1203 Danmark",5.0,Europæisk,Skandinavisk,Dansk,99,2.5
131,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3971434-Reviews-Christianshavns_Faergecafe-Copenhagen_Zealand.html,Christianshavns Færgecafé,"Strandgade 50, København 1401 Danmark",4.5,Fisk og skaldyr,Europæisk,Spisested,493,2.5
132,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1547020-Reviews-Magasasa_Classic-Copenhagen_Zealand.html,Magasasa Classic,"Istedgade 4, København 1650 Danmark",3.5,Kinesisk,Asiatisk,Szechuan,238,2.5
133,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5775338-Reviews-Spaghetteria_La_Perla-Copenhagen_Zealand.html,Spaghetteria La Perla,"Landemærket 27, København 1119 Danmark",4.5,Vegetarvenlig,Veganske retter],,600,2.5
134,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4128806-Reviews-Palae_Bar-Copenhagen_Zealand.html,Palæ Bar,"Ny Adelgade 5, København 1104 Danmark",4.5,Bar,Pub,Skandinavisk,165,1.0
135,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6673415-Reviews-Restaurant_U_Formel-Copenhagen_Zealand.html,Restaurant U Formel,"Studiestraede 69, København 1609 Danmark",4.5,Europæisk,Skandinavisk,Dansk,526,4.0
136,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8507013-Reviews-Sticks_n_Sushi-Copenhagen_Zealand.html,Sticks'n'Sushi,"Borgergade 13, København 1300 Danmark",4.5,Japansk,Fisk og skaldyr,Sushi,290,2.5
137,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694949-Reviews-Restaurant_Kanalen-Copenhagen_Zealand.html,Restaurant Kanalen,"Wilders Plads 2, København 1403 Danmark",4.5,Europæisk,Skandinavisk,Dansk,428,4.0
138,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
139,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10520577-Reviews-Kompasset-Copenhagen_Zealand.html,Kompasset,"Nyhavn 65, København 1051 Danmark",4.5,Europæisk,Skandinavisk,Dansk,304,2.5
140,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13108980-Reviews-Frank-Copenhagen_Zealand.html,Frank,"Ny Adelgade 3, København 1104 Danmark",4.5,Europæisk,Skandinavisk,Dansk,104,2.5
141,https://www.tripadvisor.dk/Restaurant_Review-g189541-d790348-Reviews-Fuego-Copenhagen_Zealand.html,Fuego,"Holbergsgade 14, København 1057 Danmark",4.5,Steakhouse,Latinamerikansk,Argentinsk,724,4.0
142,https://www.tripadvisor.dk/Restaurant_Review-g806262-d785401-Reviews-Cafe_Lindevang-Frederiksberg_Copenhagen_Zealand.html,Cafe Lindevang,"Sloejfen 6, Frederiksberg, København 2000 Danmark",4.5,Skandinavisk,Dansk],,256,2.5
143,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8505264-Reviews-Plectrum_Vesterbro_Restaurant-Copenhagen_Zealand.html,Plectrum Vesterbro Restaurant,"Vesterbrogade 23/29, København 1620 Danmark",4.5,Bar,Europæisk,Centraleuropæisk,545,2.5
144,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6726665-Reviews-Voulez_Vous-Copenhagen_Zealand.html,Voulez Vous,"Larsbjørnsstræde 20, København 1454 Danmark",4.5,Fransk,Bar,Café,111,2.5
145,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6726665-Reviews-Voulez_Vous-Copenhagen_Zealand.html,Voulez Vous,"Larsbjørnsstræde 20, København 1454 Danmark",4.5,Fransk,Bar,Café,111,2.5
146,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3670836-Reviews-Ved_Stranden_10-Copenhagen_Zealand.html,Ved Stranden 10,"Ved Stranden 10, København 1061 Danmark",4.5,Europæisk,Vinstue],,171,2.5
147,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2734431-Reviews-Black_Swan-Copenhagen_Zealand.html,Black Swan,"Borgergade 93, København 1300 Danmark",4.5,Pub],,,117,2.5
148,https://www.tripadvisor.dk/Restaurant_Review-g189541-d788477-Reviews-Villa_Vino-Copenhagen_Zealand.html,Villa Vino,"Mikkel Bryggers Gade 11, København 1460 Danmark",4.5,Vinstue],,,171,2.5
149,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12074786-Reviews-Brace-Copenhagen_Zealand.html,Restaurant Brace,"Teglgardstraede 8A, København 1452 Danmark",4.5,Italiensk,International,Europæisk,243,4.0
150,https://www.tripadvisor.dk/Restaurant_Review-g189541-d779844-Reviews-Halifax-Copenhagen_Zealand.html,Halifax,"Frederiksborggade 35, København 1360 Danmark",4.5,Amerikansk,Bar,Vegetarvenlig,574,2.5
151,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96,2.5
152,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1015032-Reviews-Il_Grappolo_Blu-Copenhagen_Zealand.html,Il Grappolo Blu,"Vester Farimagsgade 35-37, København 1606 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,218,4.0
153,https://www.tripadvisor.dk/Restaurant_Review-g189541-d877363-Reviews-Kalaset-Copenhagen_Zealand.html,Kalaset,"Vendersgade 16, København 1363 Danmark",4.5,Café,Europæisk,Skandinavisk,671,2.5
154,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1012379-Reviews-El_Viejo_Mexico-Copenhagen_Zealand.html,El Viejo Mexico,"Store Kongensgade 61, København 1264 Danmark",4.5,Mexicansk,Amerikansk,Latinamerikansk,864,2.5
155,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4106502-Reviews-Hallernes-Copenhagen_Zealand.html,Hallernes,"Torvehallernes - Hal 1 Roemersgade 18, København Danmark",4.5,Fastfood,Europæisk,Skandinavisk,265,2.5
156,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2689902-Reviews-Holberg_no_19-Copenhagen_Zealand.html,Holberg no 19,"Holbergsgade 19, København 1057 Danmark",4.5,Café,Europæisk,Vegetarvenlig,181,2.5
157,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189,2.5
158,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694953-Reviews-Krogs_Fish_Restaurant-Copenhagen_Zealand.html,Krogs Fiskerestaurant,"Gammel Strand 38, København 1202 Danmark",4.5,Fisk og skaldyr,Europæisk,Skandinavisk,325,4.0
159,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4204245-Reviews-Restaurant_Tio_Marios-Copenhagen_Zealand.html,Restaurant Tio Marios,"Amerika Plads 4 Østerbro, København 2100 Danmark",4.5,Italiensk,Pizza,Europæisk,233,2.5
160,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6487032-Reviews-Liban_Cuisine-Copenhagen_Zealand.html,Liban Cuisine,"Rantzausgade 1, København 2200 Danmark",5.0,Amerikansk,Libanesisk,Fastfood,72,1.0
161,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2538188-Reviews-Restaurant_Maven-Copenhagen_Zealand.html,Restaurant Maven,"Nikolaj Plads 10, København 1067 Danmark",4.5,Europæisk,Skandinavisk,Dansk,787,2.5
162,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4298259-Reviews-56-Copenhagen_Zealand.html,56°,"Krudtløbsvej 8, København 1439 Danmark",4.5,Europæisk,Dansk,Vegetarvenlig,215,4.0
163,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694936-Reviews-Bankerat-Copenhagen_Zealand.html,Bankeråt,"Ahlefeldtsgade 27-29, København 1359 Danmark",4.0,Bar,Café,Grill,133,2.5
164,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18452486-Reviews-Norrlyst-Copenhagen_Zealand.html,Norrlyst,"Kompagnistræde 8, København 1208 Danmark",5.0,Fransk,International,Moderne,93,2.5
165,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4480724-Reviews-Marchal-Copenhagen_Zealand.html,Marchal,"Kongens Nytorv 34 Copenhagen K, København 1050 Danmark",4.5,Europæisk,Skandinavisk,Dansk,450,4.0
166,https://www.tripadvisor.dk/Restaurant_Review-g189541-d790163-Reviews-Cafe_Petersborg-Copenhagen_Zealand.html,Cafe Petersborg,"Bredgade 76, København 1260 Danmark",4.0,Europæisk,Skandinavisk,Dansk,433,2.5
167,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3454699-Reviews-Sticks_n_Sushi-Copenhagen_Zealand.html,Sticks'n'Sushi,"Arni Magnussons Gade 2, København 1577 Danmark",4.5,Japansk,Sushi,Asiatisk,1156,2.5
168,https://www.tripadvisor.dk/Restaurant_Review-g189541-d711875-Reviews-Norrebro_Bryghus-Copenhagen_Zealand.html,Norrebro Bryghus,"Ryesgade 3, København 2200 Danmark",4.0,Bar,Europæisk,Skandinavisk,608,2.5
169,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172094-Reviews-Hungry_Dane-Copenhagen_Zealand.html,Hungry Dane,"Gammel Torv 8 (Odense & Amsterdam), København 1457 Danmark",4.0,En hurtig bid mad,Amerikansk,Fastfood,157,1.0
170,https://www.tripadvisor.dk/Restaurant_Review-g189541-d937104-Reviews-Kanal_Cafeen-Copenhagen_Zealand.html,Kanal Cafeen,"Frederiksholms Kanal 18, København 1220 Danmark",4.5,Europæisk,Skandinavisk,Dansk,575,2.5
171,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15059716-Reviews-H_table-Copenhagen_Zealand.html,H table,"Gyldenløvesgade 10, København 1369 Danmark",5.0,Kinesisk,Asiatisk,Vegetarvenlig,61,2.5
172,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12562722-Reviews-SSAM_Korean_Food_Bar-Copenhagen_Zealand.html,SSAM Korean Food Bar,"Colbjørnsensgade 7, København 1652 Danmark",4.5,Asiatisk,Koreansk,Vegetarvenlig,199,2.5
173,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4195149-Reviews-Cafe_Halvvejen-Copenhagen_Zealand.html,Cafe Halvvejen,"Krystalgade 11, København Danmark",4.5,Bar,Europæisk,Pub,104,1.0
174,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6640505-Reviews-Ol_Brod-Copenhagen_Zealand.html,Øl & Brød,"Viktoriagade 6, København 1655 Danmark",4.5,Europæisk,Fusion,Skandinavisk,325,2.5
175,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14168376-Reviews-Restaurant_Salon-Copenhagen_Zealand.html,Restaurant Salon,"Bredgade 63, København 1260 Danmark",4.5,Fransk,Europæisk],,38,4.0
176,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6556480-Reviews-Llama_Restaurante_Bar-Copenhagen_Zealand.html,Llama Restaurante & Bar,"Lille Kongensgade 14, København 1074 Danmark",4.0,Peruviansk,Latinamerikansk,Sydamerikansk,718,2.5
177,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6728709-Reviews-The_Tower_Copenhagen-Copenhagen_Zealand.html,Taarnet,"Christiansborg Slotsplads Islet of Slotsholmen, København 1218 Danmark",4.5,Europæisk,Skandinavisk,Dansk,252,4.0
178,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8496317-Reviews-Pho_Hanoi-Copenhagen_Zealand.html,Pho Hanoi,"Vester Farimagsgade 6, København 1606 Danmark",4.0,Asiatisk,Vietnamesisk,Vegetarvenlig,314,1.0
179,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7103117-Reviews-Neighbourhood-Copenhagen_Zealand.html,Neighbourhood,"Istedgade 27, København 1650 Danmark",4.0,Italiensk,Pizza,Europæisk,747,2.5
180,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1799852-Reviews-Pate_Pate-Copenhagen_Zealand.html,Pate pate,"slagteboderne1, København 1716 Danmark",4.0,International,Europæisk,Vegetarvenlig,1090,2.5
181,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17317272-Reviews-Pico_Pizza-Copenhagen_Zealand.html,Pico Pizza,"Skyttegade 3, København 2200 Danmark",5.0,Pizza],,,38,1.0
182,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8566775-Reviews-Magasasa_Dim_Sum_Cocktails-Copenhagen_Zealand.html,"Magasasa, Dim Sum & Cocktails","Flaesketorvet 54/56 Kodbyen, København 1711 Danmark",3.5,Kinesisk,Asiatisk,Fra Shanghai,162,2.5
183,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2289930-Reviews-Oysters_Grill-Copenhagen_Zealand.html,Oysters & Grill,"Sjællandsgade 1B, København 2200 Danmark",4.0,Fisk og skaldyr,Grill,Glutenfri retter,430,2.5
184,https://www.tripadvisor.dk/Restaurant_Review-g189541-d785704-Reviews-Restaurant_Puk-Copenhagen_Zealand.html,Restaurant Puk,"Vandkunsten 8, København 1467 Danmark",4.0,Gastropub,Skandinavisk,Dansk,1748,2.5
185,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6755023-Reviews-The_Union_Kitchen-Copenhagen_Zealand.html,The Union Kitchen,"Store Strandstraede 21, København 1255 Danmark",4.0,Europæisk,Dansk,Vegetarvenlig,850,2.5
186,https://www.tripadvisor.dk/Restaurant_Review-g189541-d817155-Reviews-Pintxos-Copenhagen_Zealand.html,Pintxos,"Nansensgade 63, København 1366 Danmark",4.0,Middelhavsområdet,Europæisk,Spansk,524,2.5
187,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5894324-Reviews-Da_Salvo-Copenhagen_Zealand.html,Da Salvo,"Gammel Kongevej 41 Frederiksberg, København 1610 Danmark",4.5,Italiensk,Pizza,Middelhavsområdet,305,2.5
188,https://www.tripadvisor.dk/Restaurant_Review-g189541-d789027-Reviews-Bistro_Boheme-Copenhagen_Zealand.html,Bistro Boheme,"Esplanaden 8, København 1263 Danmark",4.0,Fransk,Europæisk,Vegetarvenlig,478,4.0
189,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694941-Reviews-Cafe_Katz-Copenhagen_Zealand.html,Cafe Katz,"Frederiksholms Kanal 1, København 1220 Danmark",4.0,Bar,Café,Europæisk,360,2.5
190,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3506871-Reviews-Mon_Amour-Copenhagen_Zealand.html,Mon Amour,"Skindergade 22, København 1159 Danmark",4.0,Fransk,Europæisk],,359,2.5
191,https://www.tripadvisor.dk/Restaurant_Review-g806262-d13415896-Reviews-Mondan-Frederiksberg_Copenhagen_Zealand.html,Mondän,"Godthåbsvej 26, Frederiksberg, København 2000 Danmark",4.5,Fransk,Europæisk,Skandinavisk,142,2.5
192,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694994-Reviews-RizRaz-Copenhagen_Zealand.html,Riz Raz,"Kompagnistraede 20, København 1208 Danmark",4.0,Middelhavsområdet,Europæisk,Sund,1191,2.5
193,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14168376-Reviews-Restaurant_Salon-Copenhagen_Zealand.html,Restaurant Salon,"Bredgade 63, København 1260 Danmark",4.5,Fransk,Europæisk],,38,4.0
194,https://www.tripadvisor.dk/Restaurant_Review-g189541-d786977-Reviews-La_Rocca_Ristorante-Copenhagen_Zealand.html,La Rocca Ristorante,"Vendersgade 23-25, København 1363 Danmark",4.0,Italiensk,Middelhavsområdet,Europæisk,669,2.5
195,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12624794-Reviews-Restaurant_Barr-Copenhagen_Zealand.html,Restaurant Barr,"Strandgade 93, København 1401 Danmark",4.0,Europæisk,Skandinavisk,Dansk,337,2.5
196,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3192322-Reviews-Restaurant_Retour-Copenhagen_Zealand.html,Restaurant Retour,"Ny Oestergade 21, København 1101 Danmark",4.0,Amerikansk,Steakhouse,Europæisk,381,2.5
197,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5457109-Reviews-Osteria_16-Copenhagen_Zealand.html,Osteria 16,"Haderslevgade 16, København 1671 Danmark",4.5,Italiensk,Europæisk,Vegetarvenlig,132,2.5
198,https://www.tripadvisor.dk/Restaurant_Review-g189541-d783966-Reviews-Atlas_bar-Copenhagen_Zealand.html,Atlas bar,"Larsbjornstraede 18, København Danmark",4.0,Europæisk,Fusion,Vegetarvenlig,319,2.5
199,https://www.tripadvisor.dk/Restaurant_Review-g189541-d794185-Reviews-Boef_Ost-Copenhagen_Zealand.html,Bøf & Ost,"Gråbrødretorv 13, København 1154 Danmark",3.5,Fransk,Europæisk,Moderne,304,2.5
200,https://www.tripadvisor.dk/Restaurant_Review-g189541-d814122-Reviews-Hviids_Vinstue-Copenhagen_Zealand.html,Hviids Vinstue,"Kongens Nytorv 19, København 1050 Danmark",4.0,Bar,Pub,Skandinavisk,283,2.5
201,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6726037-Reviews-No_2-Copenhagen_Zealand.html,No 2,"Nicolai Eigtveds Gade 32, København 1402 Danmark",4.0,Europæisk,Skandinavisk,Dansk,366,4.0
202,https://www.tripadvisor.dk/Restaurant_Review-g189541-d929171-Reviews-Cafe_Wilder-Copenhagen_Zealand.html,Cafe Wilder,"Wildersgade 56, København 1408 Danmark",4.0,Café,Europæisk,Skandinavisk,412,2.5
203,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10187121-Reviews-Restaurant_HUMMER-Copenhagen_Zealand.html,Restaurant HUMMER,"Nyhavn 63 Kld., København 1051 Danmark",4.0,Fisk og skaldyr,Europæisk,Skandinavisk,350,4.0
204,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5213122-Reviews-District_Tonkin-Copenhagen_Zealand.html,District Tonkin,"Mikkel Bryggers Gade 2, København 1460 Danmark",4.5,Asiatisk,Vietnamesisk,Vegetarvenlig,196,1.0
205,https://www.tripadvisor.dk/Restaurant_Review-g189541-d810174-Reviews-Damindra_Restaurant-Copenhagen_Zealand.html,Damindra,"Holbergsgade 26 Copenhagen C, København 1054 Danmark",4.5,Japansk,Sushi,Asiatisk,506,4.0
